TimeStamp,Btlinkid,FreeFlowTime,TrafficTime,Distance
2019-08-17T00:26:10Z,1022110181,124,134,1561
2019-08-17T00:27:09Z,1022110181,124,132,1561
2019-08-17T00:28:10Z,1022110181,124,136,1561
2019-08-17T00:29:10Z,1022110181,124,141,1561
2019-08-17T00:30:10Z,1022110181,124,130,1561
2019-08-17T00:31:10Z,1022110181,124,132,1561
2019-08-17T00:32:09Z,1022110181,124,132,1561
2019-08-17T00:33:10Z,1022110181,124,132,1561
2019-08-17T00:34:10Z,1022110181,124,124,1561
2019-08-17T00:35:09Z,1022110181,124,124,1561
2019-08-17T00:36:10Z,1022110181,124,126,1561
2019-08-17T00:37:10Z,1022110181,124,124,1561
2019-08-17T00:38:10Z,1022110181,124,133,1561
2019-08-17T00:39:09Z,1022110181,124,135,1561
2019-08-17T00:40:10Z,1022110181,124,128,1561
2019-08-17T00:41:10Z,1022110181,124,198,1561
2019-08-17T00:42:10Z,1022110181,124,201,1561
2019-08-17T00:43:10Z,1022110181,124,186,1561
2019-08-17T00:44:10Z,1022110181,124,150,1561
2019-08-17T00:45:10Z,1022110181,124,147,1561
2019-08-17T00:46:09Z,1022110181,124,136,1561
2019-08-17T00:47:09Z,1022110181,124,145,1561
2019-08-17T00:48:09Z,1022110181,124,133,1561
2019-08-17T00:49:10Z,1022110181,124,128,1561
2019-08-17T00:50:10Z,1022110181,124,139,1561
2019-08-17T00:51:10Z,1022110181,124,137,1561
2019-08-17T00:52:09Z,1022110181,124,137,1561
2019-08-17T00:53:09Z,1022110181,124,163,1561
2019-08-17T00:54:10Z,1022110181,124,163,1561
2019-08-17T00:55:10Z,1022110181,124,161,1561
2019-08-17T00:56:10Z,1022110181,124,146,1561
2019-08-17T00:57:10Z,1022110181,124,148,1561
2019-08-17T00:58:10Z,1022110181,124,147,1561
2019-08-17T00:59:10Z,1022110181,124,163,1561
2019-08-17T01:00:10Z,1022110181,124,149,1561
2019-08-17T01:01:10Z,1022110181,124,144,1561
2019-08-17T01:02:10Z,1022110181,124,143,1561
2019-08-17T01:03:10Z,1022110181,124,142,1561
2019-08-17T01:04:10Z,1022110181,124,136,1561
2019-08-17T01:05:10Z,1022110181,124,139,1561
2019-08-17T01:06:10Z,1022110181,124,139,1561
2019-08-17T01:07:10Z,1022110181,124,135,1561
2019-08-17T01:08:10Z,1022110181,124,141,1561
2019-08-17T01:09:11Z,1022110181,124,139,1561
2019-08-17T01:10:09Z,1022110181,124,139,1561
2019-08-17T01:11:10Z,1022110181,124,139,1561
2019-08-17T01:12:10Z,1022110181,124,146,1561
2019-08-17T01:13:10Z,1022110181,124,139,1561
2019-08-17T01:14:10Z,1022110181,124,142,1561
2019-08-17T01:15:09Z,1022110181,124,142,1561
2019-08-17T01:16:10Z,1022110181,124,144,1561
2019-08-17T01:17:11Z,1022110181,124,135,1561
2019-08-17T01:18:09Z,1022110181,124,142,1561
2019-08-17T01:19:09Z,1022110181,124,144,1561
2019-08-17T01:20:10Z,1022110181,124,135,1561
2019-08-17T01:21:10Z,1022110181,124,142,1561
2019-08-17T01:22:10Z,1022110181,124,144,1561
2019-08-17T01:23:10Z,1022110181,124,144,1561
2019-08-17T01:24:10Z,1022110181,124,151,1561
2019-08-17T01:25:10Z,1022110181,124,139,1561
2019-08-17T01:26:10Z,1022110181,124,149,1561
2019-08-17T01:27:10Z,1022110181,124,147,1561
2019-08-17T01:28:10Z,1022110181,124,140,1561
2019-08-17T01:29:10Z,1022110181,124,150,1561
2019-08-17T01:30:10Z,1022110181,124,150,1561
2019-08-17T01:31:10Z,1022110181,124,142,1561
2019-08-17T01:32:09Z,1022110181,124,147,1561
2019-08-17T01:33:10Z,1022110181,124,149,1561
2019-08-17T01:34:10Z,1022110181,124,149,1561
2019-08-17T01:35:09Z,1022110181,124,147,1561
2019-08-17T01:36:10Z,1022110181,124,144,1561
2019-08-17T01:37:10Z,1022110181,124,144,1561
2019-08-17T01:38:10Z,1022110181,124,145,1561
2019-08-17T01:39:10Z,1022110181,124,160,1561
2019-08-17T01:40:10Z,1022110181,124,146,1561
2019-08-17T01:41:10Z,1022110181,124,165,1561
2019-08-17T01:42:10Z,1022110181,124,147,1561
2019-08-17T01:43:09Z,1022110181,124,146,1561
2019-08-17T01:44:09Z,1022110181,124,145,1561
2019-08-17T01:45:10Z,1022110181,124,148,1561
2019-08-17T01:46:09Z,1022110181,124,148,1561
2019-08-17T01:47:09Z,1022110181,124,141,1561
2019-08-17T01:48:10Z,1022110181,124,152,1561
2019-08-17T01:49:09Z,1022110181,124,140,1561
2019-08-17T01:50:09Z,1022110181,124,140,1561
2019-08-17T01:51:10Z,1022110181,124,155,1561
2019-08-17T01:52:10Z,1022110181,124,152,1561
2019-08-17T01:53:10Z,1022110181,124,151,1561
2019-08-17T01:54:10Z,1022110181,124,151,1561
2019-08-17T01:55:09Z,1022110181,124,147,1561
2019-08-17T01:56:10Z,1022110181,124,157,1561
2019-08-17T01:57:10Z,1022110181,124,157,1561
2019-08-17T01:58:09Z,1022110181,124,156,1561
2019-08-17T01:59:10Z,1022110181,124,148,1561
2019-08-17T02:00:10Z,1022110181,124,157,1561
2019-08-17T02:01:09Z,1022110181,124,157,1561
2019-08-17T02:02:10Z,1022110181,124,135,1561
2019-08-17T02:03:10Z,1022110181,124,135,1561
2019-08-17T02:04:10Z,1022110181,124,133,1561
2019-08-17T02:05:09Z,1022110181,124,134,1561
2019-08-17T02:06:10Z,1022110181,124,138,1561
2019-08-17T02:07:10Z,1022110181,124,141,1561
2019-08-17T02:08:10Z,1022110181,124,141,1561
2019-08-17T02:09:10Z,1022110181,124,141,1561
2019-08-17T02:10:10Z,1022110181,124,141,1561
2019-08-17T02:11:10Z,1022110181,124,180,1561
2019-08-17T02:12:10Z,1022110181,124,177,1561
2019-08-17T02:13:09Z,1022110181,124,179,1561
2019-08-17T02:14:10Z,1022110181,124,179,1561
2019-08-17T02:15:10Z,1022110181,124,177,1561
2019-08-17T02:16:10Z,1022110181,124,132,1561
2019-08-17T02:17:10Z,1022110181,124,136,1561
2019-08-17T02:18:10Z,1022110181,124,132,1561
2019-08-17T02:19:10Z,1022110181,124,131,1561
2019-08-17T02:20:10Z,1022110181,124,134,1561
2019-08-17T02:21:10Z,1022110181,124,136,1561
2019-08-17T02:22:10Z,1022110181,124,150,1561
2019-08-17T02:23:10Z,1022110181,124,132,1561
2019-08-17T02:24:09Z,1022110181,124,147,1561
2019-08-17T02:25:10Z,1022110181,124,136,1561
2019-08-17T02:26:10Z,1022110181,124,131,1561
2019-08-17T02:27:09Z,1022110181,124,134,1561
2019-08-17T02:28:09Z,1022110181,124,134,1561
2019-08-17T02:29:10Z,1022110181,124,134,1561
2019-08-17T02:30:10Z,1022110181,124,133,1561
2019-08-17T02:31:10Z,1022110181,124,136,1561
2019-08-17T02:32:10Z,1022110181,124,135,1561
2019-08-17T02:33:10Z,1022110181,124,133,1561
2019-08-17T02:34:10Z,1022110181,124,136,1561
2019-08-17T02:35:10Z,1022110181,124,139,1561
2019-08-17T02:36:10Z,1022110181,124,130,1561
2019-08-17T02:37:10Z,1022110181,124,134,1561
2019-08-17T02:38:09Z,1022110181,124,135,1561
2019-08-17T02:39:10Z,1022110181,124,135,1561
2019-08-17T02:40:10Z,1022110181,124,141,1561
2019-08-17T02:41:10Z,1022110181,124,136,1561
2019-08-17T02:42:10Z,1022110181,124,140,1561
2019-08-17T02:43:10Z,1022110181,124,139,1561
2019-08-17T02:44:10Z,1022110181,124,140,1561
2019-08-17T02:45:09Z,1022110181,124,139,1561
2019-08-17T02:46:10Z,1022110181,124,140,1561
2019-08-17T02:47:10Z,1022110181,124,143,1561
2019-08-17T02:48:10Z,1022110181,124,143,1561
2019-08-17T02:49:10Z,1022110181,124,158,1561
2019-08-17T02:50:10Z,1022110181,124,158,1561
2019-08-17T02:51:10Z,1022110181,124,129,1561
2019-08-17T02:52:10Z,1022110181,124,129,1561
2019-08-17T02:53:10Z,1022110181,124,137,1561
2019-08-17T02:54:10Z,1022110181,124,134,1561
2019-08-17T02:55:10Z,1022110181,124,130,1561
2019-08-17T02:56:09Z,1022110181,124,129,1561
2019-08-17T02:57:10Z,1022110181,124,129,1561
2019-08-17T02:58:10Z,1022110181,124,129,1561
2019-08-17T02:59:09Z,1022110181,124,138,1561
2019-08-17T03:00:09Z,1022110181,124,147,1561
2019-08-17T03:01:10Z,1022110181,124,148,1561
2019-08-17T03:02:10Z,1022110181,124,148,1561
2019-08-17T03:03:10Z,1022110181,124,143,1561
2019-08-17T03:04:09Z,1022110181,124,138,1561
2019-08-17T03:05:10Z,1022110181,124,134,1561
2019-08-17T03:06:10Z,1022110181,124,131,1561
2019-08-17T03:07:10Z,1022110181,124,135,1561
2019-08-17T03:08:10Z,1022110181,124,135,1561
2019-08-17T03:09:10Z,1022110181,124,131,1561
2019-08-17T03:10:10Z,1022110181,124,131,1561
2019-08-17T03:11:09Z,1022110181,124,135,1561
2019-08-17T03:12:10Z,1022110181,124,131,1561
2019-08-17T03:13:10Z,1022110181,124,131,1561
2019-08-17T03:14:10Z,1022110181,124,135,1561
2019-08-17T03:15:10Z,1022110181,124,129,1561
2019-08-17T03:16:10Z,1022110181,124,118,1561
2019-08-17T03:17:10Z,1022110181,124,119,1561
2019-08-17T03:18:10Z,1022110181,124,118,1561
2019-08-17T03:19:10Z,1022110181,124,122,1561
2019-08-17T03:20:11Z,1022110181,124,133,1561
2019-08-17T03:21:10Z,1022110181,124,125,1561
2019-08-17T03:22:10Z,1022110181,124,143,1561
2019-08-17T03:23:10Z,1022110181,124,140,1561
2019-08-17T03:24:10Z,1022110181,124,140,1561
2019-08-17T03:25:10Z,1022110181,124,147,1561
2019-08-17T03:26:10Z,1022110181,124,147,1561
2019-08-17T03:27:10Z,1022110181,124,161,1561
2019-08-17T03:28:10Z,1022110181,124,161,1561
2019-08-17T03:29:10Z,1022110181,124,144,1561
2019-08-17T03:30:10Z,1022110181,124,141,1561
2019-08-17T03:31:10Z,1022110181,124,144,1561
2019-08-17T03:32:10Z,1022110181,124,144,1561
2019-08-17T03:33:09Z,1022110181,124,141,1561
2019-08-17T03:34:10Z,1022110181,124,142,1561
2019-08-17T03:35:10Z,1022110181,124,147,1561
2019-08-17T03:36:10Z,1022110181,124,147,1561
2019-08-17T03:37:10Z,1022110181,124,161,1561
2019-08-17T03:38:10Z,1022110181,124,150,1561
2019-08-17T03:39:09Z,1022110181,124,157,1561
2019-08-17T03:40:09Z,1022110181,124,182,1561
2019-08-17T03:41:10Z,1022110181,124,176,1561
2019-08-17T03:42:10Z,1022110181,124,182,1561
2019-08-17T03:43:10Z,1022110181,124,182,1561
2019-08-17T03:44:10Z,1022110181,124,162,1561
2019-08-17T03:45:10Z,1022110181,124,174,1561
2019-08-17T03:46:10Z,1022110181,124,165,1561
2019-08-17T03:47:10Z,1022110181,124,162,1561
2019-08-17T03:48:10Z,1022110181,124,162,1561
2019-08-17T03:49:10Z,1022110181,124,127,1561
2019-08-17T03:50:09Z,1022110181,124,125,1561
2019-08-17T03:51:10Z,1022110181,124,116,1561
2019-08-17T03:52:10Z,1022110181,124,130,1561
2019-08-17T03:53:09Z,1022110181,124,129,1561
2019-08-17T03:54:10Z,1022110181,124,135,1561
2019-08-17T03:55:10Z,1022110181,124,141,1561
2019-08-17T03:56:10Z,1022110181,124,146,1561
2019-08-17T03:57:10Z,1022110181,124,151,1561
2019-08-17T03:58:10Z,1022110181,124,151,1561
2019-08-17T03:59:10Z,1022110181,124,141,1561
2019-08-17T04:00:10Z,1022110181,124,141,1561
2019-08-17T04:01:10Z,1022110181,124,135,1561
2019-08-17T04:02:10Z,1022110181,124,135,1561
2019-08-17T04:03:10Z,1022110181,124,131,1561
2019-08-17T04:04:10Z,1022110181,124,130,1561
2019-08-17T04:05:10Z,1022110181,124,131,1561
2019-08-17T04:06:10Z,1022110181,124,131,1561
2019-08-17T04:07:10Z,1022110181,124,130,1561
2019-08-17T04:08:09Z,1022110181,124,130,1561
2019-08-17T04:09:11Z,1022110181,124,126,1561
2019-08-17T04:10:10Z,1022110181,124,141,1561
2019-08-17T04:11:10Z,1022110181,124,134,1561
2019-08-17T04:12:10Z,1022110181,124,140,1561
2019-08-17T04:13:09Z,1022110181,124,144,1561
2019-08-17T04:14:10Z,1022110181,124,137,1561
2019-08-17T04:15:10Z,1022110181,124,123,1561
2019-08-17T04:16:11Z,1022110181,124,123,1561
2019-08-17T04:17:10Z,1022110181,124,139,1561
2019-08-17T04:18:10Z,1022110181,124,140,1561
2019-08-17T04:19:10Z,1022110181,124,140,1561
2019-08-17T04:20:10Z,1022110181,124,140,1561
2019-08-17T04:21:10Z,1022110181,124,144,1561
2019-08-17T04:22:10Z,1022110181,124,144,1561
2019-08-17T04:23:10Z,1022110181,124,144,1561
2019-08-17T04:24:10Z,1022110181,124,144,1561
2019-08-17T04:25:10Z,1022110181,124,140,1561
2019-08-17T04:26:11Z,1022110181,124,144,1561
2019-08-17T04:27:10Z,1022110181,124,144,1561
2019-08-17T04:28:11Z,1022110181,124,148,1561
2019-08-17T04:29:10Z,1022110181,124,138,1561
2019-08-17T04:30:10Z,1022110181,124,142,1561
2019-08-17T04:31:10Z,1022110181,124,140,1561
2019-08-17T04:32:10Z,1022110181,124,128,1561
2019-08-17T04:33:10Z,1022110181,124,153,1561
2019-08-17T04:34:09Z,1022110181,124,149,1561
2019-08-17T04:35:10Z,1022110181,124,147,1561
2019-08-17T04:36:10Z,1022110181,124,151,1561
2019-08-17T04:37:11Z,1022110181,124,142,1561
2019-08-17T04:38:10Z,1022110181,124,123,1561
2019-08-17T04:39:10Z,1022110181,124,126,1561
2019-08-17T04:40:10Z,1022110181,124,131,1561
2019-08-17T04:41:10Z,1022110181,124,130,1561
2019-08-17T04:42:10Z,1022110181,124,130,1561
2019-08-17T04:43:10Z,1022110181,124,132,1561
2019-08-17T04:44:10Z,1022110181,124,132,1561
2019-08-17T04:45:10Z,1022110181,124,131,1561
2019-08-17T04:46:10Z,1022110181,124,154,1561
2019-08-17T04:47:10Z,1022110181,124,144,1561
2019-08-17T04:48:10Z,1022110181,124,150,1561
2019-08-17T04:49:10Z,1022110181,124,149,1561
2019-08-17T04:50:10Z,1022110181,124,144,1561
2019-08-17T04:51:11Z,1022110181,124,150,1561
2019-08-17T04:52:10Z,1022110181,124,151,1561
2019-08-17T04:53:10Z,1022110181,124,141,1561
2019-08-17T04:54:10Z,1022110181,124,143,1561
2019-08-17T04:55:10Z,1022110181,124,151,1561
2019-08-17T04:56:10Z,1022110181,124,150,1561
2019-08-17T04:57:11Z,1022110181,124,173,1561
2019-08-17T04:58:10Z,1022110181,124,189,1561
2019-08-17T04:59:10Z,1022110181,124,189,1561
2019-08-17T05:00:10Z,1022110181,124,165,1561
2019-08-17T05:01:10Z,1022110181,124,164,1561
2019-08-17T05:02:10Z,1022110181,124,164,1561
2019-08-17T05:03:10Z,1022110181,124,158,1561
2019-08-17T05:04:10Z,1022110181,124,157,1561
2019-08-17T05:05:10Z,1022110181,124,163,1561
2019-08-17T05:06:10Z,1022110181,124,163,1561
2019-08-17T05:07:11Z,1022110181,124,167,1561
2019-08-17T05:08:10Z,1022110181,124,158,1561
2019-08-17T05:09:10Z,1022110181,124,158,1561
2019-08-17T05:10:10Z,1022110181,124,152,1561
2019-08-17T05:11:10Z,1022110181,124,156,1561
2019-08-17T05:12:10Z,1022110181,124,158,1561
2019-08-17T05:13:10Z,1022110181,124,133,1561
2019-08-17T05:14:10Z,1022110181,124,127,1561
2019-08-17T05:15:10Z,1022110181,124,132,1561
2019-08-17T05:16:11Z,1022110181,124,142,1561
2019-08-17T05:17:10Z,1022110181,124,142,1561
2019-08-17T05:18:10Z,1022110181,124,141,1561
2019-08-17T05:19:11Z,1022110181,124,142,1561
2019-08-17T05:20:11Z,1022110181,124,141,1561
2019-08-17T05:21:10Z,1022110181,124,140,1561
2019-08-17T05:22:10Z,1022110181,124,142,1561
2019-08-17T05:23:10Z,1022110181,124,146,1561
2019-08-17T05:24:10Z,1022110181,124,146,1561
2019-08-17T05:25:10Z,1022110181,124,143,1561
2019-08-17T05:26:10Z,1022110181,124,146,1561
2019-08-17T05:27:11Z,1022110181,124,146,1561
2019-08-17T05:28:10Z,1022110181,124,146,1561
2019-08-17T05:29:10Z,1022110181,124,128,1561
2019-08-17T05:30:10Z,1022110181,124,126,1561
2019-08-17T05:31:10Z,1022110181,124,126,1561
2019-08-17T05:32:10Z,1022110181,124,124,1561
2019-08-17T05:33:10Z,1022110181,124,124,1561
2019-08-17T05:34:10Z,1022110181,124,124,1561
2019-08-17T05:35:10Z,1022110181,124,126,1561
2019-08-17T05:36:10Z,1022110181,124,137,1561
2019-08-17T05:37:10Z,1022110181,124,137,1561
2019-08-17T05:38:10Z,1022110181,124,130,1561
2019-08-17T05:39:11Z,1022110181,124,130,1561
2019-08-17T05:40:10Z,1022110181,124,130,1561
2019-08-17T05:41:10Z,1022110181,124,142,1561
2019-08-17T05:42:10Z,1022110181,124,135,1561
2019-08-17T05:43:10Z,1022110181,124,135,1561
2019-08-17T05:44:10Z,1022110181,124,141,1561
2019-08-17T05:45:10Z,1022110181,124,134,1561
2019-08-17T05:46:10Z,1022110181,124,135,1561
2019-08-17T05:47:10Z,1022110181,124,135,1561
2019-08-17T05:48:10Z,1022110181,124,137,1561
2019-08-17T05:49:10Z,1022110181,124,143,1561
2019-08-17T05:50:11Z,1022110181,124,132,1561
2019-08-17T05:51:10Z,1022110181,124,132,1561
2019-08-17T05:52:10Z,1022110181,124,139,1561
2019-08-17T05:53:10Z,1022110181,124,130,1561
2019-08-17T05:54:10Z,1022110181,124,128,1561
2019-08-17T05:55:10Z,1022110181,124,127,1561
2019-08-17T05:56:10Z,1022110181,124,127,1561
2019-08-17T05:57:10Z,1022110181,124,130,1561
2019-08-17T05:58:10Z,1022110181,124,126,1561
2019-08-17T05:59:10Z,1022110181,124,117,1561
2019-08-17T06:00:10Z,1022110181,124,126,1561
2019-08-17T06:01:10Z,1022110181,124,119,1561
2019-08-17T06:02:10Z,1022110181,124,119,1561
2019-08-17T06:03:10Z,1022110181,124,127,1561
2019-08-17T06:04:10Z,1022110181,124,119,1561
2019-08-17T06:05:10Z,1022110181,124,126,1561
2019-08-17T06:06:10Z,1022110181,124,130,1561
2019-08-17T06:07:10Z,1022110181,124,131,1561
2019-08-17T06:08:10Z,1022110181,124,131,1561
2019-08-17T06:09:11Z,1022110181,124,131,1561
2019-08-17T06:10:10Z,1022110181,124,129,1561
2019-08-17T06:11:11Z,1022110181,124,134,1561
2019-08-17T06:12:11Z,1022110181,124,134,1561
2019-08-17T06:13:10Z,1022110181,124,131,1561
2019-08-17T06:14:10Z,1022110181,124,130,1561
2019-08-17T06:15:10Z,1022110181,124,129,1561
2019-08-17T06:16:10Z,1022110181,124,131,1561
2019-08-17T06:17:10Z,1022110181,124,130,1561
2019-08-17T06:18:10Z,1022110181,124,129,1561
2019-08-17T06:19:10Z,1022110181,124,139,1561
2019-08-17T06:20:10Z,1022110181,124,132,1561
2019-08-17T06:21:10Z,1022110181,124,132,1561
2019-08-17T06:22:10Z,1022110181,124,133,1561
2019-08-17T06:23:11Z,1022110181,124,139,1561
2019-08-17T06:24:10Z,1022110181,124,132,1561
2019-08-17T06:25:10Z,1022110181,124,139,1561
2019-08-17T06:26:10Z,1022110181,124,134,1561
2019-08-17T06:27:10Z,1022110181,124,134,1561
2019-08-17T06:28:10Z,1022110181,124,148,1561
2019-08-17T06:29:10Z,1022110181,124,146,1561
2019-08-17T06:30:10Z,1022110181,124,146,1561
2019-08-17T06:31:11Z,1022110181,124,148,1561
2019-08-17T06:32:10Z,1022110181,124,149,1561
2019-08-17T06:33:11Z,1022110181,124,173,1561
2019-08-17T06:34:11Z,1022110181,124,156,1561
2019-08-17T06:35:10Z,1022110181,124,155,1561
2019-08-17T06:36:10Z,1022110181,124,154,1561
2019-08-17T06:37:11Z,1022110181,124,156,1561
2019-08-17T06:38:10Z,1022110181,124,155,1561
2019-08-17T06:39:10Z,1022110181,124,148,1561
2019-08-17T06:40:11Z,1022110181,124,146,1561
2019-08-17T06:41:11Z,1022110181,124,146,1561
2019-08-17T06:42:10Z,1022110181,124,150,1561
2019-08-17T06:43:10Z,1022110181,124,150,1561
2019-08-17T06:44:11Z,1022110181,124,130,1561
2019-08-17T06:45:10Z,1022110181,124,129,1561
2019-08-17T06:46:11Z,1022110181,124,129,1561
2019-08-17T06:47:10Z,1022110181,124,132,1561
2019-08-17T06:48:10Z,1022110181,124,134,1561
2019-08-17T06:49:10Z,1022110181,124,133,1561
2019-08-17T06:50:10Z,1022110181,124,134,1561
2019-08-17T06:51:11Z,1022110181,124,135,1561
2019-08-17T06:52:10Z,1022110181,124,134,1561
2019-08-17T06:53:11Z,1022110181,124,134,1561
2019-08-17T06:54:10Z,1022110181,124,135,1561
2019-08-17T06:55:10Z,1022110181,124,133,1561
2019-08-17T06:56:11Z,1022110181,124,133,1561
2019-08-17T06:57:10Z,1022110181,124,137,1561
2019-08-17T06:58:10Z,1022110181,124,140,1561
2019-08-17T06:59:10Z,1022110181,124,140,1561
2019-08-17T07:00:11Z,1022110181,124,133,1561
2019-08-17T07:01:11Z,1022110181,124,145,1561
2019-08-17T07:02:10Z,1022110181,124,143,1561
2019-08-17T07:03:10Z,1022110181,124,144,1561
2019-08-17T07:04:10Z,1022110181,124,145,1561
2019-08-17T07:05:10Z,1022110181,124,142,1561
2019-08-17T07:06:10Z,1022110181,124,144,1561
2019-08-17T07:07:10Z,1022110181,124,145,1561
2019-08-17T07:08:10Z,1022110181,124,142,1561
2019-08-17T07:09:11Z,1022110181,124,160,1561
2019-08-17T07:10:11Z,1022110181,124,175,1561
2019-08-17T07:11:10Z,1022110181,124,180,1561
2019-08-17T07:12:10Z,1022110181,124,197,1561
2019-08-17T07:13:11Z,1022110181,124,187,1561
2019-08-17T07:14:10Z,1022110181,124,168,1561
2019-08-17T07:15:11Z,1022110181,124,168,1561
2019-08-17T07:16:11Z,1022110181,124,168,1561
2019-08-17T07:17:10Z,1022110181,124,168,1561
2019-08-17T07:18:10Z,1022110181,124,155,1561
2019-08-17T07:19:10Z,1022110181,124,146,1561
2019-08-17T07:20:10Z,1022110181,124,148,1561
2019-08-17T07:21:11Z,1022110181,124,148,1561
2019-08-17T07:22:10Z,1022110181,124,144,1561
2019-08-17T07:23:10Z,1022110181,124,141,1561
2019-08-17T07:24:11Z,1022110181,124,137,1561
2019-08-17T07:25:10Z,1022110181,124,127,1561
2019-08-17T07:26:10Z,1022110181,124,130,1561
2019-08-17T07:27:10Z,1022110181,124,139,1561
2019-08-17T07:28:10Z,1022110181,124,128,1561
2019-08-17T07:29:11Z,1022110181,124,128,1561
2019-08-17T07:30:10Z,1022110181,124,128,1561
2019-08-17T07:31:10Z,1022110181,124,144,1561
2019-08-17T07:32:10Z,1022110181,124,136,1561
2019-08-17T07:33:11Z,1022110181,124,153,1561
2019-08-17T07:34:10Z,1022110181,124,141,1561
2019-08-17T07:35:10Z,1022110181,124,138,1561
2019-08-17T07:36:10Z,1022110181,124,147,1561
2019-08-17T07:37:11Z,1022110181,124,141,1561
2019-08-17T07:38:11Z,1022110181,124,142,1561
2019-08-17T07:39:10Z,1022110181,124,138,1561
2019-08-17T07:40:11Z,1022110181,124,138,1561
2019-08-17T07:41:10Z,1022110181,124,147,1561
2019-08-17T07:42:10Z,1022110181,124,138,1561
2019-08-17T07:43:10Z,1022110181,124,138,1561
2019-08-17T07:44:10Z,1022110181,124,138,1561
2019-08-17T07:45:11Z,1022110181,124,138,1561
2019-08-17T07:46:10Z,1022110181,124,138,1561
2019-08-17T07:47:10Z,1022110181,124,140,1561
2019-08-17T07:48:10Z,1022110181,124,128,1561
2019-08-17T07:49:10Z,1022110181,124,130,1561
2019-08-17T07:50:10Z,1022110181,124,133,1561
2019-08-17T07:51:10Z,1022110181,124,133,1561
2019-08-17T07:52:10Z,1022110181,124,133,1561
2019-08-17T07:53:10Z,1022110181,124,133,1561
2019-08-17T07:54:10Z,1022110181,124,137,1561
2019-08-17T07:55:10Z,1022110181,124,136,1561
2019-08-17T07:56:10Z,1022110181,124,137,1561
2019-08-17T07:57:11Z,1022110181,124,137,1561
2019-08-17T07:58:10Z,1022110181,124,137,1561
2019-08-17T07:59:11Z,1022110181,124,132,1561
2019-08-17T08:00:10Z,1022110181,124,136,1561
2019-08-17T08:01:11Z,1022110181,124,136,1561
2019-08-17T08:02:11Z,1022110181,124,146,1561
2019-08-17T08:03:10Z,1022110181,124,147,1561
2019-08-17T08:04:10Z,1022110181,124,144,1561
2019-08-17T08:05:11Z,1022110181,124,153,1561
2019-08-17T08:06:11Z,1022110181,124,169,1561
2019-08-17T08:07:11Z,1022110181,124,154,1561
2019-08-17T08:08:10Z,1022110181,124,139,1561
2019-08-17T08:09:11Z,1022110181,124,139,1561
2019-08-17T08:10:11Z,1022110181,124,141,1561
2019-08-17T08:11:10Z,1022110181,124,138,1561
2019-08-17T08:12:10Z,1022110181,124,160,1561
2019-08-17T08:13:10Z,1022110181,124,160,1561
2019-08-17T08:14:11Z,1022110181,124,160,1561
2019-08-17T08:15:10Z,1022110181,124,160,1561
2019-08-17T08:16:10Z,1022110181,124,148,1561
2019-08-17T08:17:11Z,1022110181,124,141,1561
2019-08-17T08:18:10Z,1022110181,124,147,1561
2019-08-17T08:19:11Z,1022110181,124,146,1561
2019-08-17T08:20:10Z,1022110181,124,150,1561
2019-08-17T08:21:10Z,1022110181,124,150,1561
2019-08-17T08:22:10Z,1022110181,124,144,1561
2019-08-17T08:23:10Z,1022110181,124,144,1561
2019-08-17T08:24:11Z,1022110181,124,144,1561
2019-08-17T08:25:10Z,1022110181,124,150,1561
2019-08-17T08:26:11Z,1022110181,124,148,1561
2019-08-17T08:27:10Z,1022110181,124,148,1561
2019-08-17T08:28:11Z,1022110181,124,137,1561
2019-08-17T08:29:11Z,1022110181,124,137,1561
2019-08-17T08:30:11Z,1022110181,124,144,1561
2019-08-17T08:31:11Z,1022110181,124,141,1561
2019-08-17T08:32:11Z,1022110181,124,137,1561
2019-08-17T08:33:11Z,1022110181,124,140,1561
2019-08-17T08:34:11Z,1022110181,124,140,1561
2019-08-17T08:35:10Z,1022110181,124,139,1561
2019-08-17T08:36:10Z,1022110181,124,125,1561
2019-08-17T08:37:10Z,1022110181,124,128,1561
2019-08-17T08:38:11Z,1022110181,124,132,1561
2019-08-17T08:39:10Z,1022110181,124,128,1561
2019-08-17T08:40:10Z,1022110181,124,148,1561
2019-08-17T08:41:11Z,1022110181,124,148,1561
2019-08-17T08:42:11Z,1022110181,124,180,1561
2019-08-17T08:43:10Z,1022110181,124,180,1561
2019-08-17T08:44:11Z,1022110181,124,174,1561
2019-08-17T08:45:10Z,1022110181,124,180,1561
2019-08-17T08:46:11Z,1022110181,124,180,1561
2019-08-17T08:47:10Z,1022110181,124,180,1561
2019-08-17T08:48:11Z,1022110181,124,180,1561
2019-08-17T08:49:10Z,1022110181,124,180,1561
2019-08-17T08:50:10Z,1022110181,124,182,1561
2019-08-17T08:51:10Z,1022110181,124,189,1561
2019-08-17T08:52:11Z,1022110181,124,180,1561
2019-08-17T08:53:11Z,1022110181,124,182,1561
2019-08-17T08:54:10Z,1022110181,124,181,1561
2019-08-17T08:55:10Z,1022110181,124,184,1561
2019-08-17T08:56:10Z,1022110181,124,184,1561
2019-08-17T08:57:11Z,1022110181,124,198,1561
2019-08-17T08:58:10Z,1022110181,124,126,1561
2019-08-17T08:59:10Z,1022110181,124,126,1561
2019-08-17T09:00:10Z,1022110181,124,152,1561
2019-08-17T09:01:11Z,1022110181,124,157,1561
2019-08-17T09:02:10Z,1022110181,124,139,1561
